Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined
FDG24,7.975,Low Fat,0.014631149,Baking Goods,84.525,OUT046,Small,Tier 1,Supermarket Type1,6.033385937,Food
FDR19,13.5,Regular,0.160044589,Fruits and Vegetables,145.4102,OUT045,Small,Tier 2,Supermarket Type1,8.160645325,Food
NCG06,16.35,Non-Edible,0.02930277,Household,256.1646,OUT027,Medium,Tier 3,Supermarket Type3,8.687321681,Non-Consumable
FDK10,5.785,Regular,0.040351229,Snack Foods,181.366,OUT035,Small,Tier 2,Supermarket Type1,7.590056858,Food
DRK12,9.5,Low Fat,0.042123243,Soft Drinks,32.09,OUT017,Small,Tier 2,Supermarket Type1,6.07251444,Drinks
FDY55,16.75,Low Fat,0.081485126,Fruits and Vegetables,258.0988,OUT045,Small,Tier 2,Supermarket Type1,9.104530644,Food
FDV04,7.825,Regular,0.149288779,Frozen Foods,158.4288,OUT027,Medium,Tier 3,Supermarket Type3,8.001839732,Food
FDE23,17.6,Regular,0.053334817,Starchy Foods,46.006,OUT046,Small,Tier 1,Supermarket Type1,5.790699958,Food
FDI08,18.2,Regular,0.066567121,Fruits and Vegetables,250.2092,OUT018,Medium,Tier 3,Supermarket Type2,8.002731097,Food
DRA12,11.6,Low Fat,0.068535039,Soft Drinks,143.0154,OUT010,Small,Tier 3,Grocery Store,5.651192902,Drinks
FDF22,6.865,Low Fat,0.057062186,Snack Foods,212.0218,OUT018,Medium,Tier 3,Supermarket Type2,7.762995713,Food
FDQ57,7.275,Low Fat,0.027991093,Snack Foods,145.976,OUT049,Medium,Tier 1,Supermarket Type1,8.165199843,Food
FDP07,18.2,Low Fat,0.089901774,Fruits and Vegetables,197.511,OUT046,Small,Tier 1,Supermarket Type1,5.975899031,Food
DRE37,13.5,Low Fat,0.112038855,Soft Drinks,189.1872,OUT035,Small,Tier 2,Supermarket Type1,7.545322094,Drinks
DRF25,9,Low Fat,0.038892859,Soft Drinks,36.119,OUT013,High,Tier 3,Supermarket Type1,7.002674473,Drinks
DRF03,19.1,Low Fat,0.045270426,Dairy,38.8138,OUT013,High,Tier 3,Supermarket Type1,6.595846632,Drinks
FDN51,17.85,Regular,0.020942867,Meat,260.2936,OUT035,Small,Tier 2,Supermarket Type1,8.337324049,Food
FDD21,10.3,Regular,0.030693756,Fruits and Vegetables,114.2176,OUT018,Medium,Tier 3,Supermarket Type2,7.68562699,Food
NCY42,6.38,Non-Edible,0.015162573,Household,145.147,OUT046,Small,Tier 1,Supermarket Type1,8.008727115,Non-Consumable
FDH28,15.85,Regular,0.122040009,Frozen Foods,37.0506,OUT027,Medium,Tier 3,Supermarket Type3,6.895394802,Food
NCZ29,15,Non-Edible,0.119461188,Health and Hygiene,126.3362,OUT010,Small,Tier 3,Grocery Store,6.223260161,Non-Consumable
FDN60,15.1,Low Fat,0.095158081,Baking Goods,159.2604,OUT046,Small,Tier 1,Supermarket Type1,7.956227012,Food
NCW06,16.2,Non-Edible,0.050545502,Household,191.6162,OUT018,Medium,Tier 3,Supermarket Type2,7.457462597,Non-Consumable
NCS30,5.945,Non-Edible,0.093405156,Household,129.3652,OUT018,Medium,Tier 3,Supermarket Type2,8.38768041,Non-Consumable
FDW26,11.8,Regular,0.179191782,Dairy,224.2772,OUT010,Small,Tier 3,Grocery Store,6.50448516,Food
FDQ01,19.7,Regular,0.160951491,Canned,256.1014,OUT049,Medium,Tier 1,Supermarket Type1,8.026502427,Food
FDH27,7.075,Low Fat,0.102157958,Dairy,145.0128,OUT019,Small,Tier 1,Grocery Store,4.975441874,Food
NCX41,19,Non-Edible,0.017791458,Health and Hygiene,211.9244,OUT018,Medium,Tier 3,Supermarket Type2,7.658342723,Non-Consumable
FDH58,12.3,Low Fat,0.036997104,Snack Foods,115.9834,OUT049,Medium,Tier 1,Supermarket Type1,7.637379605,Food
DRB25,12.3,Low Fat,0.116261335,Soft Drinks,107.0938,OUT010,Small,Tier 3,Grocery Store,5.372439196,Drinks
FDG45,8.1,Low Fat,0.12829573,Fruits and Vegetables,210.4902,OUT045,Small,Tier 2,Supermarket Type1,8.577489289,Food
FDP11,15.85,Low Fat,0.069100548,Breads,216.6166,OUT046,Small,Tier 1,Supermarket Type1,8.327874911,Food
FDV19,14.85,Regular,0.035257037,Fruits and Vegetables,161.2578,OUT046,Small,Tier 1,Supermarket Type1,8.336367188,Food
FDT32,19,Regular,0.065633934,Fruits and Vegetables,186.5214,OUT046,Small,Tier 1,Supermarket Type1,7.724029767,Food
NCU53,5.485,Non-Edible,0.042743728,Health and Hygiene,166.2842,OUT035,Small,Tier 2,Supermarket Type1,7.596096128,Non-Consumable
NCA30,19,Non-Edible,0.129309277,Household,188.8872,OUT035,Small,Tier 2,Supermarket Type1,8.18692557,Non-Consumable
FDH20,16.1,Regular,0.024982221,Fruits and Vegetables,98.441,OUT017,Small,Tier 2,Supermarket Type1,6.768342626,Food
DRD25,6.135,Low Fat,0.09507435,Soft Drinks,114.286,OUT046,Small,Tier 1,Supermarket Type1,7.773975547,Drinks
FDK25,11.6,Regular,0.156802171,Breakfast,168.0474,OUT035,Small,Tier 2,Supermarket Type1,8.384948377,Food
FDF02,16.2,Low Fat,0.103634038,Canned,101.399,OUT049,Medium,Tier 1,Supermarket Type1,6.940212789,Food
FDC04,15.6,Low Fat,0.045055587,Dairy,242.3854,OUT049,Medium,Tier 1,Supermarket Type1,7.790635649,Food
FDH21,10.395,Low Fat,0.031199028,Seafood,159.4604,OUT013,High,Tier 3,Supermarket Type1,5.761802295,Food
DRG03,14.5,Low Fat,0.062239081,Dairy,154.2998,OUT018,Medium,Tier 3,Supermarket Type2,7.434137942,Drinks
NCY06,15.25,Non-Edible,0.06153089,Household,132.2968,OUT017,Small,Tier 2,Supermarket Type1,7.436887353,Non-Consumable
FDM08,10.1,Regular,0.053692878,Fruits and Vegetables,222.9088,OUT045,Small,Tier 2,Supermarket Type1,8.546033755,Food
NCD31,12.1,Non-Edible,0.01545846,Household,166.0526,OUT049,Medium,Tier 1,Supermarket Type1,8.193941197,Non-Consumable
FDU09,7.71,Regular,0.06627464,Snack Foods,54.1956,OUT027,Medium,Tier 3,Supermarket Type3,8.00761945,Food
FDB49,8.3,Regular,0.030274175,Baking Goods,98.5384,OUT018,Medium,Tier 3,Supermarket Type2,7.535419279,Food
FDQ58,7.315,Low Fat,0.015332872,Snack Foods,154.034,OUT045,Small,Tier 2,Supermarket Type1,6.419238942,Food
FDJ58,15.6,Regular,0.10589167,Snack Foods,172.6764,OUT017,Small,Tier 2,Supermarket Type1,7.979749359,Food
NCN30,16.35,Non-Edible,0.016910914,Household,96.641,OUT027,Medium,Tier 3,Supermarket Type3,7.343203695,Non-Consumable
FDA52,16.2,Regular,0.128621941,Frozen Foods,175.537,OUT049,Medium,Tier 1,Supermarket Type1,8.168979493,Food
NCN42,20.25,Non-Edible,0.014153743,Household,145.6418,OUT027,Medium,Tier 3,Supermarket Type3,8.249754643,Non-Consumable
FDF04,17.5,Low Fat,0.013637046,Frozen Foods,258.5304,OUT046,Small,Tier 1,Supermarket Type1,8.732454495,Food
FDY15,18.25,Regular,0.171523928,Dairy,155.863,OUT018,Medium,Tier 3,Supermarket Type2,7.761295756,Food
FDT03,21.25,Low Fat,0.009950343,Meat,185.5608,OUT027,Medium,Tier 3,Supermarket Type3,8.104308949,Food
DRL59,16.75,Low Fat,0.037160705,Hard Drinks,54.2298,OUT019,Small,Tier 1,Grocery Store,5.092457341,Drinks
FDW08,12.1,Low Fat,0.148986013,Fruits and Vegetables,106.528,OUT018,Medium,Tier 3,Supermarket Type2,7.067156152,Food
FDO50,16.25,Low Fat,0.078103689,Canned,91.1804,OUT013,High,Tier 3,Supermarket Type1,7.565528307,Food
FDP26,7.785,Low Fat,0.140121306,Dairy,102.5306,OUT018,Medium,Tier 3,Supermarket Type2,7.215164829,Food
FDX01,10.1,Low Fat,0.040446145,Canned,118.115,OUT010,Small,Tier 3,Grocery Store,4.766565985,Food
FDU22,12.35,Low Fat,0.093824276,Snack Foods,119.9124,OUT017,Small,Tier 2,Supermarket Type1,7.608727167,Food
FDQ08,15.7,Regular,0.018926773,Fruits and Vegetables,60.2536,OUT035,Small,Tier 2,Supermarket Type1,7.060320474,Food
NCN54,20.35,Non-Edible,0.021322439,Household,79.1328,OUT035,Small,Tier 2,Supermarket Type1,7.120221874,Non-Consumable
FDR01,5.405,Regular,0.05336162,Canned,200.1742,OUT027,Medium,Tier 3,Supermarket Type3,8.727826851,Food
FDB53,13.35,Low Fat,0.138777108,Frozen Foods,147.5392,OUT027,Medium,Tier 3,Supermarket Type3,8.560419717,Food
DRN47,12.1,Low Fat,0.016823566,Hard Drinks,178.566,OUT035,Small,Tier 2,Supermarket Type1,8.236443302,Drinks
FDR39,20.35,Low Fat,0.083799283,Meat,184.1292,OUT046,Small,Tier 1,Supermarket Type1,7.691725496,Food
NCL30,18.1,Non-Edible,0.048940428,Household,127.5336,OUT046,Small,Tier 1,Supermarket Type1,7.490345354,Non-Consumable
FDT02,12.6,Low Fat,0.02429329,Dairy,33.4874,OUT018,Medium,Tier 3,Supermarket Type2,4.671540154,Food
FDT25,7.5,Low Fat,0.050829881,Canned,122.7072,OUT049,Medium,Tier 1,Supermarket Type1,7.293756454,Food
FDH53,20.5,Regular,0.022449463,Frozen Foods,83.2592,OUT017,Small,Tier 2,Supermarket Type1,7.053437747,Food
DRB48,16.75,Regular,0.024994069,Soft Drinks,37.4822,OUT017,Small,Tier 2,Supermarket Type1,6.311645513,Drinks
FDX16,17.85,Low Fat,0.110152524,Frozen Foods,150.205,OUT010,Small,Tier 3,Grocery Store,5.015987612,Food
FDH48,13.5,Low Fat,0.060603014,Baking Goods,85.554,OUT045,Small,Tier 2,Supermarket Type1,7.457078277,Food
FDF20,12.85,Low Fat,0.033192524,Fruits and Vegetables,199.0768,OUT013,High,Tier 3,Supermarket Type1,8.056499308,Food
FDJ03,12.35,Regular,0.121174241,Dairy,47.8692,OUT010,Small,Tier 3,Grocery Store,3.917392564,Food
DRJ35,10.1,Low Fat,0.046848053,Hard Drinks,60.6878,OUT017,Small,Tier 2,Supermarket Type1,5.898600074,Drinks
NCN17,11,Non-Edible,0.05489331,Health and Hygiene,101.9358,OUT013,High,Tier 3,Supermarket Type1,7.009312993,Non-Consumable
FDN09,14.15,Low Fat,0.034868095,Snack Foods,243.7828,OUT035,Small,Tier 2,Supermarket Type1,8.791856223,Food
NCR30,20.6,Non-Edible,0.070933894,Household,74.8696,OUT013,High,Tier 3,Supermarket Type1,5.414805342,Non-Consumable
FDW23,5.765,Low Fat,0.0821398,Baking Goods,37.2164,OUT049,Medium,Tier 1,Supermarket Type1,6.363452152,Food
DRN35,8.01,Low Fat,0.117580062,Hard Drinks,36.6532,OUT010,Small,Tier 3,Grocery Store,4.289176427,Drinks
FDL08,10.8,Low Fat,0.049819857,Fruits and Vegetables,243.2144,OUT045,Small,Tier 2,Supermarket Type1,7.111570842,Food
DRL35,15.7,Low Fat,0.030877303,Hard Drinks,42.177,OUT017,Small,Tier 2,Supermarket Type1,6.60219297,Drinks
NCS42,8.6,Non-Edible,0.069524391,Household,91.8146,OUT049,Medium,Tier 1,Supermarket Type1,7.771733081,Non-Consumable
NCY29,13.65,Non-Edible,0.076860103,Health and Hygiene,55.993,OUT027,Medium,Tier 3,Supermarket Type3,7.294661226,Non-Consumable
FDO32,6.36,Low Fat,0.121034655,Fruits and Vegetables,47.506,OUT018,Medium,Tier 3,Supermarket Type2,6.978155959,Food
NCU17,5.32,Non-Edible,0.092865746,Health and Hygiene,100.6674,OUT035,Small,Tier 2,Supermarket Type1,7.882145999,Non-Consumable
FDY03,17.6,Regular,0.075753207,Meat,111.1202,OUT027,Medium,Tier 3,Supermarket Type3,8.055654624,Food
NCI30,20.25,Non-Edible,0.103188491,Household,244.346,OUT019,Small,Tier 1,Grocery Store,5.510788166,Non-Consumable
FDI04,13.65,Regular,0.072559351,Frozen Foods,199.3426,OUT027,Medium,Tier 3,Supermarket Type3,8.231671291,Food
FDC35,7.435,Low Fat,0.122735471,Starchy Foods,205.2638,OUT013,High,Tier 3,Supermarket Type1,8.166524346,Food
FDN38,6.615,Regular,0.091971856,Canned,251.6408,OUT046,Small,Tier 1,Supermarket Type1,8.701043446,Food
FDJ48,11.3,Low Fat,0.056434817,Baking Goods,247.8118,OUT046,Small,Tier 1,Supermarket Type1,7.994680067,Food
FDH57,10.895,Low Fat,0.035740763,Fruits and Vegetables,131.9284,OUT035,Small,Tier 2,Supermarket Type1,6.492454963,Food
FDI40,11.5,Regular,0.125602951,Frozen Foods,100.8358,OUT046,Small,Tier 1,Supermarket Type1,7.655509861,Food
FDF50,4.905,Low Fat,0.116762173,Canned,198.9768,OUT027,Medium,Tier 3,Supermarket Type3,8.461858732,Food
FDA07,7.55,Regular,0.030918873,Fruits and Vegetables,123.9072,OUT013,High,Tier 3,Supermarket Type1,7.006300946,Food
FDZ60,20.5,Low Fat,0.119848041,Baking Goods,109.4596,OUT018,Medium,Tier 3,Supermarket Type2,6.069439888,Food
FDW38,5.325,Regular,0.139464425,Dairy,53.2298,OUT017,Small,Tier 2,Supermarket Type1,7.123983293,Food
NCF55,6.675,Non-Edible,0.021666335,Household,33.3874,OUT046,Small,Tier 1,Supermarket Type1,7.119683372,Non-Consumable
FDR37,16.5,Regular,0.066249551,Breakfast,183.3292,OUT046,Small,Tier 1,Supermarket Type1,7.604755627,Food
FDZ33,10.195,Low Fat,0.107564024,Snack Foods,149.0076,OUT049,Medium,Tier 1,Supermarket Type1,7.076198306,Food
FDV01,19.2,Regular,0.085122855,Canned,155.4314,OUT045,Small,Tier 2,Supermarket Type1,8.180046944,Food
FDI02,15.7,Regular,0.115031783,Canned,114.1202,OUT018,Medium,Tier 3,Supermarket Type2,6.670311718,Food
DRH25,18.7,Low Fat,0.014580886,Soft Drinks,50.2324,OUT013,High,Tier 3,Supermarket Type1,6.436452887,Drinks
NCY29,13.65,Non-Edible,0.077548732,Health and Hygiene,55.093,OUT018,Medium,Tier 3,Supermarket Type2,6.117533162,Non-Consumable
FDR04,7.075,Low Fat,0.022457694,Frozen Foods,98.6068,OUT027,Medium,Tier 3,Supermarket Type3,7.796127902,Food
FDR44,6.11,Regular,0.103129612,Fruits and Vegetables,129.5968,OUT045,Small,Tier 2,Supermarket Type1,7.762146096,Food
FDJ41,6.85,Low Fat,0.023012718,Frozen Foods,262.0594,OUT017,Small,Tier 2,Supermarket Type1,7.359439885,Food
FDL43,10.1,Low Fat,0.026933321,Meat,78.467,OUT027,Medium,Tier 3,Supermarket Type3,8.099669976,Food
FDB21,7.475,Low Fat,0.149360698,Fruits and Vegetables,243.4854,OUT017,Small,Tier 2,Supermarket Type1,7.434137942,Food
NCU42,9,Non-Edible,0.019586115,Household,170.2474,OUT018,Medium,Tier 3,Supermarket Type2,8.345736794,Non-Consumable
FDY21,15.1,Low Fat,0.205924754,Snack Foods,195.211,OUT013,High,Tier 3,Supermarket Type1,8.053116284,Food
FDK58,11.35,Regular,0.050626761,Snack Foods,101.5016,OUT046,Small,Tier 1,Supermarket Type1,5.315190216,Food
DRD13,15,Low Fat,0.049155769,Soft Drinks,65.2168,OUT049,Medium,Tier 1,Supermarket Type1,6.866674918,Drinks
FDU35,6.44,Low Fat,0.105711023,Breads,98.27,OUT046,Small,Tier 1,Supermarket Type1,7.782340293,Food
FDX23,6.445,Low Fat,0.049697923,Baking Goods,95.0436,OUT010,Small,Tier 3,Grocery Store,4.559582688,Food
FDQ39,14.8,Low Fat,0.081206491,Meat,189.2846,OUT045,Small,Tier 2,Supermarket Type1,7.450522146,Food
FDR31,6.46,Regular,0.048924811,Fruits and Vegetables,147.4102,OUT027,Medium,Tier 3,Supermarket Type3,8.073659919,Food
FDS28,8.18,Regular,0.082386011,Frozen Foods,56.6588,OUT035,Small,Tier 2,Supermarket Type1,6.533942315,Food
DRN36,15.2,Low Fat,0.050279604,Soft Drinks,94.1752,OUT045,Small,Tier 2,Supermarket Type1,7.654563788,Drinks
FDX60,14.35,Low Fat,0.080203852,Baking Goods,77.996,OUT027,Medium,Tier 3,Supermarket Type3,7.907454371,Food
NCB54,8.76,Non-Edible,0.050335829,Health and Hygiene,126.2336,OUT017,Small,Tier 2,Supermarket Type1,7.24933559,Non-Consumable
FDC15,18.1,Low Fat,0.178694026,Dairy,158.9288,OUT018,Medium,Tier 3,Supermarket Type2,7.360287162,Food
NCP17,19.35,Non-Edible,0.027580163,Health and Hygiene,62.2168,OUT027,Medium,Tier 3,Supermarket Type3,7.416280338,Non-Consumable
FDY39,5.305,Regular,0.04710181,Meat,181.8608,OUT049,Medium,Tier 1,Supermarket Type1,8.432728387,Food
FDH33,12.85,Low Fat,0.121914662,Snack Foods,43.5428,OUT049,Medium,Tier 1,Supermarket Type1,6.423570288,Food
FDG09,20.6,Regular,0.047704151,Fruits and Vegetables,187.2556,OUT027,Medium,Tier 3,Supermarket Type3,8.413416843,Food
FDO10,13.65,Regular,0.01268995,Snack Foods,56.4588,OUT027,Medium,Tier 3,Supermarket Type3,6.881821486,Food
FDD39,16.7,Low Fat,0.06981517,Dairy,214.385,OUT027,Medium,Tier 3,Supermarket Type3,8.373022545,Food
FDJ09,15,Low Fat,0.058513255,Snack Foods,46.9744,OUT045,Small,Tier 2,Supermarket Type1,6.522263372,Food
DRQ35,9.3,Low Fat,0.042357203,Hard Drinks,123.2388,OUT049,Medium,Tier 1,Supermarket Type1,7.52756911,Drinks
FDV38,19.25,Low Fat,0.101932076,Dairy,54.5956,OUT049,Medium,Tier 1,Supermarket Type1,6.640318089,Food
FDJ60,19.35,Regular,0.062476391,Baking Goods,164.5184,OUT013,High,Tier 3,Supermarket Type1,7.409853328,Food
FDJ15,11.35,Regular,0.023454399,Dairy,181.9608,OUT017,Small,Tier 2,Supermarket Type1,7.411463957,Food
FDR08,18.7,Low Fat,0.037681448,Fruits and Vegetables,111.0886,OUT049,Medium,Tier 1,Supermarket Type1,5.408861822,Food
FDZ55,6.055,Low Fat,0.025408702,Fruits and Vegetables,160.892,OUT046,Small,Tier 1,Supermarket Type1,7.782340293,Food
FDL10,8.395,Low Fat,0.039572298,Snack Foods,100.9042,OUT045,Small,Tier 2,Supermarket Type1,7.430986474,Food
FDJ34,11.8,Regular,0.093202196,Snack Foods,125.5704,OUT027,Medium,Tier 3,Supermarket Type3,6.910115691,Food
FDW60,5.44,Regular,0.016979326,Baking Goods,177.037,OUT027,Medium,Tier 3,Supermarket Type3,8.117701109,Food
FDK08,9.195,Regular,0.122304725,Fruits and Vegetables,99.2016,OUT046,Small,Tier 1,Supermarket Type1,6.697790505,Food
NCE42,21.1,Non-Edible,0.010600287,Household,233.9958,OUT035,Small,Tier 2,Supermarket Type1,7.533996552,Non-Consumable
FDR39,20.35,Low Fat,0.084273286,Meat,181.7292,OUT017,Small,Tier 2,Supermarket Type1,8.297653738,Food
NCN17,11,Non-Edible,0.055162827,Health and Hygiene,100.3358,OUT018,Medium,Tier 3,Supermarket Type2,6.80884304,Non-Consumable
NCR05,10.1,Non-Edible,0.054741627,Health and Hygiene,200.2084,OUT045,Small,Tier 2,Supermarket Type1,8.063231212,Non-Consumable
FDV48,9.195,Regular,0.051366901,Baking Goods,77.0644,OUT027,Medium,Tier 3,Supermarket Type3,8.077801138,Food
DRF27,8.93,Low Fat,0.028533032,Dairy,151.434,OUT018,Medium,Tier 3,Supermarket Type2,7.111570842,Drinks
NCF07,9,Non-Edible,0.032072321,Household,102.2016,OUT049,Medium,Tier 1,Supermarket Type1,7.256877452,Non-Consumable
FDF40,20.25,Regular,0.022507877,Dairy,248.1092,OUT035,Small,Tier 2,Supermarket Type1,8.462140164,Food
FDO28,5.765,Low Fat,0.072410764,Frozen Foods,122.5098,OUT049,Medium,Tier 1,Supermarket Type1,6.989877239,Food
FDB23,19.2,Regular,0.005611367,Starchy Foods,226.2062,OUT018,Medium,Tier 3,Supermarket Type2,7.365777036,Food
FDV48,9.195,Regular,0.051697108,Baking Goods,79.2644,OUT049,Medium,Tier 1,Supermarket Type1,6.762970403,Food
FDM45,8.655,Regular,0.08819473,Snack Foods,119.6756,OUT046,Small,Tier 1,Supermarket Type1,7.793385546,Food
FDC16,11.5,Regular,0.020611526,Dairy,84.954,OUT045,Small,Tier 2,Supermarket Type1,6.764508271,Food
DRE25,15.35,Low Fat,0.072928316,Soft Drinks,94.412,OUT027,Medium,Tier 3,Supermarket Type3,7.174699807,Drinks
FDY35,17.6,Regular,0.0160526,Breads,43.9402,OUT049,Medium,Tier 1,Supermarket Type1,7.160322167,Food
FDR22,19.35,Regular,0.018600249,Snack Foods,110.2544,OUT045,Small,Tier 2,Supermarket Type1,7.975638358,Food
FDZ10,17.85,Low Fat,0.04453262,Snack Foods,127.202,OUT049,Medium,Tier 1,Supermarket Type1,7.885156914,Food
FDY15,18.25,Regular,0.299097859,Dairy,157.863,OUT019,Small,Tier 1,Grocery Store,6.153560012,Food
DRA24,19.35,Regular,0.039895009,Soft Drinks,162.4868,OUT013,High,Tier 3,Supermarket Type1,8.394628552,Drinks
FDV37,13,Regular,0.083683243,Canned,198.5426,OUT045,Small,Tier 2,Supermarket Type1,7.079568146,Food
FDO10,13.65,Regular,0.012749289,Snack Foods,58.8588,OUT035,Small,Tier 2,Supermarket Type1,6.881821486,Food
FDR59,14.5,Regular,0.063554289,Breads,263.6594,OUT027,Medium,Tier 3,Supermarket Type3,8.132286954,Food
FDR34,17,Regular,0.016030344,Snack Foods,228.0352,OUT018,Medium,Tier 3,Supermarket Type2,7.919146132,Food
FDG16,15.25,Low Fat,0.090324849,Frozen Foods,214.4192,OUT017,Small,Tier 2,Supermarket Type1,8.509673308,Food
FDO03,10.395,Regular,0.03670437,Meat,228.1352,OUT027,Medium,Tier 3,Supermarket Type3,9.147554256,Food
FDC09,15.5,Regular,0.026342897,Fruits and Vegetables,104.1332,OUT049,Medium,Tier 1,Supermarket Type1,7.115905713,Food
FDJ52,7.145,Low Fat,0.017783501,Frozen Foods,159.4578,OUT035,Small,Tier 2,Supermarket Type1,8.074074813,Food
FDL33,7.235,Low Fat,0.167316771,Snack Foods,197.5452,OUT010,Small,Tier 3,Grocery Store,5.281909491,Food
FDJ53,10.5,Low Fat,0.071660976,Frozen Foods,119.7098,OUT017,Small,Tier 2,Supermarket Type1,7.787878169,Food
FDX08,12.85,Low Fat,0.039576776,Fruits and Vegetables,179.9318,OUT019,Small,Tier 1,Grocery Store,5.891267345,Food
FDK32,16.25,Regular,0.049074897,Fruits and Vegetables,154.2682,OUT045,Small,Tier 2,Supermarket Type1,8.118296583,Food
FDM20,10,Low Fat,0.038904624,Fruits and Vegetables,245.4144,OUT017,Small,Tier 2,Supermarket Type1,8.797305002,Food
NCJ42,19.75,Non-Edible,0.01438222,Household,102.2332,OUT017,Small,Tier 2,Supermarket Type1,8.031709075,Non-Consumable
FDI50,8.42,Regular,0.030968306,Canned,227.8352,OUT018,Medium,Tier 3,Supermarket Type2,8.142216938,Food
FDZ15,13.1,Low Fat,0.020883143,Dairy,117.8782,OUT035,Small,Tier 2,Supermarket Type1,7.916478819,Food
NCK18,9.6,Non-Edible,0.00760067,Household,164.2184,OUT045,Small,Tier 2,Supermarket Type1,7.592074003,Non-Consumable
FDW33,9.395,Low Fat,0.099681254,Snack Foods,106.428,OUT017,Small,Tier 2,Supermarket Type1,7.559300995,Food
NCT05,10.895,Non-Edible,0.021037197,Health and Hygiene,255.9672,OUT018,Medium,Tier 3,Supermarket Type2,8.488521416,Non-Consumable
FDZ16,16.85,Regular,0.279886948,Frozen Foods,193.1478,OUT019,Small,Tier 1,Grocery Store,5.962281844,Food
NCV17,18.85,Non-Edible,0.016107549,Health and Hygiene,129.7626,OUT046,Small,Tier 1,Supermarket Type1,8.01226342,Non-Consumable
FDE34,9.195,Low Fat,0.108330902,Snack Foods,183.6634,OUT018,Medium,Tier 3,Supermarket Type2,7.911122752,Food
FDH44,19.1,Regular,0.025924623,Fruits and Vegetables,148.0418,OUT045,Small,Tier 2,Supermarket Type1,8.249754643,Food
NCK06,5.03,Non-Edible,0.008664064,Household,119.3756,OUT045,Small,Tier 2,Supermarket Type1,6.408327782,Non-Consumable
FDS46,17.6,Regular,0.047330801,Snack Foods,120.8782,OUT049,Medium,Tier 1,Supermarket Type1,7.872043632,Food
NCO42,21.25,Non-Edible,0.024756031,Household,146.7102,OUT018,Medium,Tier 3,Supermarket Type2,7.38082433,Non-Consumable
FDL13,13.85,Regular,0.056406129,Breakfast,231.43,OUT049,Medium,Tier 1,Supermarket Type1,8.016446603,Food
FDK14,6.98,Low Fat,0.0413383,Canned,83.3934,OUT017,Small,Tier 2,Supermarket Type1,6.199210969,Food
FDX13,7.725,Low Fat,0.047879864,Canned,250.2092,OUT045,Small,Tier 2,Supermarket Type1,8.290329529,Food
DRI47,14.7,Low Fat,0.021005399,Hard Drinks,144.5128,OUT018,Medium,Tier 3,Supermarket Type2,7.859270442,Drinks
FDG22,17.6,Regular,0.041615224,Snack Foods,37.219,OUT017,Small,Tier 2,Supermarket Type1,5.905879425,Food
FDA13,15.85,Low Fat,0.07867708,Canned,37.8506,OUT049,Medium,Tier 1,Supermarket Type1,5.836433396,Food
FDE46,18.6,Low Fat,0.015769693,Snack Foods,152.1366,OUT046,Small,Tier 1,Supermarket Type1,7.503641939,Food
